problem_symbol,control_option,delta_single,delta_joint,max_beliefs,num_runs,max_steps,seed_offset,ave_cum_discounted_reward,ci_discounted_reward,ave_cum_reward,ci_reward,ave_max_num_beliefs_2,ci_max_num_beliefs_2,ave_ave_num_beliefs_2,ci_ave_num_beliefs_2,max_beliefs_reached_2,percent_reached_max_2,ave_max_num_beliefs_3,ci_max_num_beliefs_3,ave_ave_num_beliefs_3,ci_ave_num_beliefs_3,max_beliefs_reached_3,percent_reached_max_3,ave_max_num_beliefs_4,ci_max_num_beliefs_4,ave_ave_num_beliefs_4,ci_ave_num_beliefs_4,max_beliefs_reached_4,percent_reached_max_4
joint_meet_2x2_13,mpomdp,1.0e-5,1.0e-5,200,2000,50,0,6.890370277802139,0.12507909608224332,39.801,0.7778025824255237,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_2x2_13,pomdp_1,1.0e-5,1.0e-5,200,2000,50,0,6.831100382714298,0.12552011947656044,39.721,0.7766958349426166,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_2x2_13,conflate_joint,1.0e-5,1.0e-5,200,2000,50,0,6.787500406198791,0.14768547626105621,38.537,0.8524183713204933,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_2x2_13,conflate_alpha,1.0e-5,1.0e-5,200,2000,50,0,6.787500406198791,0.14768547626105621,38.537,0.8524183713204933,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_2x2_13,conflate_action,1.0e-5,1.0e-5,200,2000,50,0,6.787500406198791,0.14768547626105621,38.537,0.8524183713204933,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_3x3,independent,1.0e-5,1.0e-5,200,2000,50,0,3.712963734764686,0.13185035540029935,28.353,0.9482992457882592,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_3x3,mpomdp,1.0e-5,1.0e-5,200,2000,50,0,5.846372684323216,0.06888871427952964,44.5555,0.13617237794081818,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_3x3,pomdp_1,1.0e-5,1.0e-5,200,2000,50,0,3.588795695285584,0.07365812149331995,25.5635,0.30692150928312323,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_3x3,conflate_joint,1.0e-5,1.0e-5,200,2000,50,0,5.846372684323216,0.06888871427952964,44.5555,0.13617237794081818,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_3x3,conflate_alpha,1.0e-5,1.0e-5,200,2000,50,0,5.846372684323216,0.06888871427952964,44.5555,0.13617237794081818,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_3x3,conflate_action,1.0e-5,1.0e-5,200,2000,50,0,5.710229667583602,0.07625122848769231,43.9565,0.2279005868903203,2.5265,0.03146869965106382,1.1045999999999996,0.011267894093869333,0.0,0.0,,,,,,,,,,,,
joint_meet_2x2_ui_wp,independent,1.0e-5,1.0e-5,200,2000,50,0,3.5131243819227937,0.18316126278620987,19.46794999999999,1.0393550106737084,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_2x2_ui_wp,mpomdp,1.0e-5,1.0e-5,200,2000,50,0,5.819093546981885,0.15362680907842355,34.80695,0.9210901125092155,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_2x2_ui_wp,pomdp_1,1.0e-5,1.0e-5,200,2000,50,0,4.505293195814289,0.15934391231225553,26.13014999999998,1.019199996207671,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_2x2_ui_wp,conflate_joint,1.0e-5,1.0e-5,200,2000,50,0,5.299462405192567,0.18375782999593968,30.10680000000004,1.0290655401932443,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_2x2_ui_wp,conflate_alpha,1.0e-5,1.0e-5,200,2000,50,0,5.299462405192567,0.18375782999593968,30.10680000000004,1.0290655401932443,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_2x2_ui_wp,conflate_action,1.0e-5,1.0e-5,200,2000,50,0,5.299462405192567,0.18375782999593968,30.10680000000004,1.0290655401932443,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
box_push,independent,1.0e-5,1.0e-5,200,2000,50,0,163.55107198599842,3.3790677364421224,683.9462999999998,19.516110706499123,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
box_push,mpomdp,1.0e-5,1.0e-5,200,2000,50,0,222.9499176291679,2.1591144295762477,1206.0771999999995,7.552490023154626,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
box_push,pomdp_1,1.0e-5,1.0e-5,200,2000,50,0,199.6420437982495,2.553457985187891,1071.5509999999992,8.7499731840796,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
box_push,conflate_joint,1.0e-5,1.0e-5,200,2000,50,0,223.37380278203125,2.139696313979384,1210.7264999999995,7.5588687719892445,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
